step,true_action,ShowAll_choice,ShowAll_cum_rew,ShowAll_cum_reg,MuteAll_choice,MuteAll_cum_rew,MuteAll_cum_reg,RuleBased_choice,RuleBased_cum_rew,RuleBased_cum_reg,LinUCB_Tab_choice,LinUCB_Tab_cum_rew,LinUCB_Tab_cum_reg,LinUCB_Sem_choice,LinUCB_Sem_cum_rew,LinUCB_Sem_cum_reg
2820,MUTE,NOW,-470.5,3290.5,MUTE,-424.5,3244.5,MUTE,1244.0999999999988,1575.9000000000015,MUTE,1817.7999999999906,1002.2000000000061,MUTE,1959.6999999999948,860.3000000000027
2821,MUTE,NOW,-471.5,3292.5,MUTE,-423.5,3244.5,MUTE,1245.0999999999988,1575.9000000000015,BATCH,1817.5999999999906,1003.4000000000061,MUTE,1960.6999999999948,860.3000000000027
2822,MUTE,NOW,-472.5,3294.5,MUTE,-422.5,3244.5,MUTE,1246.0999999999988,1575.9000000000015,MUTE,1818.5999999999906,1003.4000000000061,MUTE,1961.6999999999948,860.3000000000027
2823,BATCH,NOW,-473.0,3296.0,MUTE,-423.0,3246.0,MUTE,1245.5999999999988,1577.4000000000015,BATCH,1819.5999999999906,1003.4000000000061,BATCH,1962.6999999999948,860.3000000000027
2824,NOW,NOW,-472.0,3296.0,MUTE,-424.0,3248.0,MUTE,1244.5999999999988,1579.4000000000015,NOW,1820.5999999999906,1003.4000000000061,BATCH,1962.6999999999948,861.3000000000027
2825,NOW,NOW,-471.0,3296.0,MUTE,-425.0,3250.0,NOW,1245.5999999999988,1579.4000000000015,NOW,1821.5999999999906,1003.4000000000061,NOW,1963.6999999999948,861.3000000000027
2826,NOW,NOW,-470.0,3296.0,MUTE,-426.0,3252.0,NOW,1246.5999999999988,1579.4000000000015,NOW,1822.5999999999906,1003.4000000000061,NOW,1964.6999999999948,861.3000000000027
2827,BATCH,NOW,-470.5,3297.5,MUTE,-426.5,3253.5,MUTE,1246.0999999999988,1580.9000000000015,BATCH,1823.5999999999906,1003.4000000000061,BATCH,1965.6999999999948,861.3000000000027
2828,MUTE,NOW,-471.5,3299.5,MUTE,-425.5,3253.5,MUTE,1247.0999999999988,1580.9000000000015,MUTE,1824.5999999999906,1003.4000000000061,MUTE,1966.6999999999948,861.3000000000027
2829,NOW,NOW,-470.5,3299.5,MUTE,-426.5,3255.5,NOW,1248.0999999999988,1580.9000000000015,NOW,1825.5999999999906,1003.4000000000061,NOW,1967.6999999999948,861.3000000000027
2830,BATCH,NOW,-471.0,3301.0,MUTE,-427.0,3257.0,MUTE,1247.5999999999988,1582.4000000000015,BATCH,1826.5999999999906,1003.4000000000061,BATCH,1968.6999999999948,861.3000000000027
2831,BATCH,NOW,-471.5,3302.5,MUTE,-427.5,3258.5,MUTE,1247.0999999999988,1583.9000000000015,BATCH,1827.5999999999906,1003.4000000000061,BATCH,1969.6999999999948,861.3000000000027
2832,NOW,NOW,-470.5,3302.5,MUTE,-428.5,3260.5,BATCH,1247.0999999999988,1584.9000000000015,BATCH,1827.5999999999906,1004.4000000000061,NOW,1970.6999999999948,861.3000000000027
2833,MUTE,NOW,-471.5,3304.5,MUTE,-427.5,3260.5,MUTE,1248.0999999999988,1584.9000000000015,MUTE,1828.5999999999906,1004.4000000000061,MUTE,1971.6999999999948,861.3000000000027
2834,NOW,NOW,-470.5,3304.5,MUTE,-428.5,3262.5,MUTE,1247.0999999999988,1586.9000000000015,NOW,1829.5999999999906,1004.4000000000061,NOW,1972.6999999999948,861.3000000000027
2835,BATCH,NOW,-471.0,3306.0,MUTE,-429.0,3264.0,BATCH,1248.0999999999988,1586.9000000000015,BATCH,1830.5999999999906,1004.4000000000061,BATCH,1973.6999999999948,861.3000000000027
2836,MUTE,NOW,-472.0,3308.0,MUTE,-428.0,3264.0,MUTE,1249.0999999999988,1586.9000000000015,MUTE,1831.5999999999906,1004.4000000000061,MUTE,1974.6999999999948,861.3000000000027
2837,MUTE,NOW,-473.0,3310.0,MUTE,-427.0,3264.0,MUTE,1250.0999999999988,1586.9000000000015,BATCH,1831.3999999999905,1005.6000000000062,MUTE,1975.6999999999948,861.3000000000027
2838,MUTE,NOW,-474.0,3312.0,MUTE,-426.0,3264.0,MUTE,1251.0999999999988,1586.9000000000015,BATCH,1831.1999999999905,1006.8000000000062,BATCH,1975.4999999999948,862.5000000000027
2839,BATCH,NOW,-474.5,3313.5,MUTE,-426.5,3265.5,MUTE,1250.5999999999988,1588.4000000000015,MUTE,1830.6999999999905,1008.3000000000062,MUTE,1974.9999999999948,864.0000000000027
2840,MUTE,NOW,-475.5,3315.5,MUTE,-425.5,3265.5,MUTE,1251.5999999999988,1588.4000000000015,BATCH,1830.4999999999905,1009.5000000000063,MUTE,1975.9999999999948,864.0000000000027
2841,NOW,NOW,-474.5,3315.5,MUTE,-426.5,3267.5,BATCH,1251.5999999999988,1589.4000000000015,NOW,1831.4999999999905,1009.5000000000063,NOW,1976.9999999999948,864.0000000000027
2842,MUTE,NOW,-475.5,3317.5,MUTE,-425.5,3267.5,MUTE,1252.5999999999988,1589.4000000000015,MUTE,1832.4999999999905,1009.5000000000063,MUTE,1977.9999999999948,864.0000000000027
2843,BATCH,NOW,-476.0,3319.0,MUTE,-426.0,3269.0,MUTE,1252.0999999999988,1590.9000000000015,BATCH,1833.4999999999905,1009.5000000000063,BATCH,1978.9999999999948,864.0000000000027
2844,BATCH,NOW,-476.5,3320.5,MUTE,-426.5,3270.5,BATCH,1253.0999999999988,1590.9000000000015,BATCH,1834.4999999999905,1009.5000000000063,BATCH,1979.9999999999948,864.0000000000027
2845,BATCH,NOW,-477.0,3322.0,MUTE,-427.0,3272.0,MUTE,1252.5999999999988,1592.4000000000015,BATCH,1835.4999999999905,1009.5000000000063,BATCH,1980.9999999999948,864.0000000000027
2846,NOW,NOW,-476.0,3322.0,MUTE,-428.0,3274.0,BATCH,1252.5999999999988,1593.4000000000015,BATCH,1835.4999999999905,1010.5000000000063,NOW,1981.9999999999948,864.0000000000027
2847,MUTE,NOW,-477.0,3324.0,MUTE,-427.0,3274.0,MUTE,1253.5999999999988,1593.4000000000015,MUTE,1836.4999999999905,1010.5000000000063,MUTE,1982.9999999999948,864.0000000000027
2848,MUTE,NOW,-478.0,3326.0,MUTE,-426.0,3274.0,MUTE,1254.5999999999988,1593.4000000000015,BATCH,1836.2999999999904,1011.7000000000063,MUTE,1983.9999999999948,864.0000000000027
2849,NOW,NOW,-477.0,3326.0,MUTE,-427.0,3276.0,NOW,1255.5999999999988,1593.4000000000015,NOW,1837.2999999999904,1011.7000000000063,NOW,1984.9999999999948,864.0000000000027
2850,BATCH,NOW,-477.5,3327.5,MUTE,-427.5,3277.5,MUTE,1255.0999999999988,1594.9000000000015,BATCH,1838.2999999999904,1011.7000000000063,BATCH,1985.9999999999948,864.0000000000027
2851,BATCH,NOW,-478.0,3329.0,MUTE,-428.0,3279.0,MUTE,1254.5999999999988,1596.4000000000015,BATCH,1839.2999999999904,1011.7000000000063,BATCH,1986.9999999999948,864.0000000000027
2852,BATCH,NOW,-478.5,3330.5,MUTE,-428.5,3280.5,BATCH,1255.5999999999988,1596.4000000000015,BATCH,1840.2999999999904,1011.7000000000063,BATCH,1987.9999999999948,864.0000000000027
2853,BATCH,NOW,-479.0,3332.0,MUTE,-429.0,3282.0,MUTE,1255.0999999999988,1597.9000000000015,BATCH,1841.2999999999904,1011.7000000000063,BATCH,1988.9999999999948,864.0000000000027
2854,NOW,NOW,-478.0,3332.0,MUTE,-430.0,3284.0,NOW,1256.0999999999988,1597.9000000000015,NOW,1842.2999999999904,1011.7000000000063,NOW,1989.9999999999948,864.0000000000027
2855,MUTE,NOW,-479.0,3334.0,MUTE,-429.0,3284.0,BATCH,1255.8999999999987,1599.1000000000015,BATCH,1842.0999999999904,1012.9000000000063,MUTE,1990.9999999999948,864.0000000000027
2856,MUTE,NOW,-480.0,3336.0,MUTE,-428.0,3284.0,MUTE,1256.8999999999987,1599.1000000000015,MUTE,1843.0999999999904,1012.9000000000063,MUTE,1991.9999999999948,864.0000000000027
2857,MUTE,NOW,-481.0,3338.0,MUTE,-427.0,3284.0,MUTE,1257.8999999999987,1599.1000000000015,MUTE,1844.0999999999904,1012.9000000000063,MUTE,1992.9999999999948,864.0000000000027
2858,BATCH,NOW,-481.5,3339.5,MUTE,-427.5,3285.5,MUTE,1257.3999999999987,1600.6000000000015,BATCH,1845.0999999999904,1012.9000000000063,BATCH,1993.9999999999948,864.0000000000027
2859,NOW,NOW,-480.5,3339.5,MUTE,-428.5,3287.5,NOW,1258.3999999999987,1600.6000000000015,NOW,1846.0999999999904,1012.9000000000063,NOW,1994.9999999999948,864.0000000000027
2860,MUTE,NOW,-481.5,3341.5,MUTE,-427.5,3287.5,MUTE,1259.3999999999987,1600.6000000000015,MUTE,1847.0999999999904,1012.9000000000063,MUTE,1995.9999999999948,864.0000000000027
2861,NOW,NOW,-480.5,3341.5,MUTE,-428.5,3289.5,NOW,1260.3999999999987,1600.6000000000015,NOW,1848.0999999999904,1012.9000000000063,NOW,1996.9999999999948,864.0000000000027
2862,NOW,NOW,-479.5,3341.5,MUTE,-429.5,3291.5,BATCH,1260.3999999999987,1601.6000000000015,NOW,1849.0999999999904,1012.9000000000063,NOW,1997.9999999999948,864.0000000000027
2863,MUTE,NOW,-480.5,3343.5,MUTE,-428.5,3291.5,MUTE,1261.3999999999987,1601.6000000000015,MUTE,1850.0999999999904,1012.9000000000063,MUTE,1998.9999999999948,864.0000000000027
2864,NOW,NOW,-479.5,3343.5,MUTE,-429.5,3293.5,NOW,1262.3999999999987,1601.6000000000015,NOW,1851.0999999999904,1012.9000000000063,NOW,1999.9999999999948,864.0000000000027
2865,NOW,NOW,-478.5,3343.5,MUTE,-430.5,3295.5,BATCH,1262.3999999999987,1602.6000000000015,NOW,1852.0999999999904,1012.9000000000063,NOW,2000.9999999999948,864.0000000000027
2866,BATCH,NOW,-479.0,3345.0,MUTE,-431.0,3297.0,MUTE,1261.8999999999987,1604.1000000000015,MUTE,1851.5999999999904,1014.4000000000063,MUTE,2000.4999999999948,865.5000000000027
2867,BATCH,NOW,-479.5,3346.5,MUTE,-431.5,3298.5,MUTE,1261.3999999999987,1605.6000000000015,BATCH,1852.5999999999904,1014.4000000000063,BATCH,2001.4999999999948,865.5000000000027
2868,MUTE,NOW,-480.5,3348.5,MUTE,-430.5,3298.5,MUTE,1262.3999999999987,1605.6000000000015,BATCH,1852.3999999999903,1015.6000000000064,BATCH,2001.2999999999947,866.7000000000028
2869,MUTE,NOW,-481.5,3350.5,MUTE,-429.5,3298.5,MUTE,1263.3999999999987,1605.6000000000015,MUTE,1853.3999999999903,1015.6000000000064,MUTE,2002.2999999999947,866.7000000000028
2870,MUTE,NOW,-482.5,3352.5,MUTE,-428.5,3298.5,MUTE,1264.3999999999987,1605.6000000000015,BATCH,1853.1999999999903,1016.8000000000064,BATCH,2002.0999999999947,867.9000000000028
2871,NOW,NOW,-481.5,3352.5,MUTE,-429.5,3300.5,NOW,1265.3999999999987,1605.6000000000015,NOW,1854.1999999999903,1016.8000000000064,NOW,2003.0999999999947,867.9000000000028
2872,NOW,NOW,-480.5,3352.5,MUTE,-430.5,3302.5,BATCH,1265.3999999999987,1606.6000000000015,NOW,1855.1999999999903,1016.8000000000064,NOW,2004.0999999999947,867.9000000000028
2873,MUTE,NOW,-481.5,3354.5,MUTE,-429.5,3302.5,MUTE,1266.3999999999987,1606.6000000000015,MUTE,1856.1999999999903,1016.8000000000064,MUTE,2005.0999999999947,867.9000000000028
2874,NOW,NOW,-480.5,3354.5,MUTE,-430.5,3304.5,NOW,1267.3999999999987,1606.6000000000015,NOW,1857.1999999999903,1016.8000000000064,NOW,2006.0999999999947,867.9000000000028
2875,NOW,NOW,-479.5,3354.5,MUTE,-431.5,3306.5,BATCH,1267.3999999999987,1607.6000000000015,NOW,1858.1999999999903,1016.8000000000064,NOW,2007.0999999999947,867.9000000000028
2876,MUTE,NOW,-480.5,3356.5,MUTE,-430.5,3306.5,MUTE,1268.3999999999987,1607.6000000000015,MUTE,1859.1999999999903,1016.8000000000064,MUTE,2008.0999999999947,867.9000000000028
2877,BATCH,NOW,-481.0,3358.0,MUTE,-431.0,3308.0,BATCH,1269.3999999999987,1607.6000000000015,BATCH,1860.1999999999903,1016.8000000000064,BATCH,2009.0999999999947,867.9000000000028
2878,BATCH,NOW,-481.5,3359.5,MUTE,-431.5,3309.5,MUTE,1268.8999999999987,1609.1000000000015,BATCH,1861.1999999999903,1016.8000000000064,BATCH,2010.0999999999947,867.9000000000028
2879,NOW,NOW,-480.5,3359.5,MUTE,-432.5,3311.5,MUTE,1267.8999999999987,1611.1000000000015,BATCH,1861.1999999999903,1017.8000000000064,NOW,2011.0999999999947,867.9000000000028
2880,MUTE,NOW,-481.5,3361.5,MUTE,-431.5,3311.5,MUTE,1268.8999999999987,1611.1000000000015,MUTE,1862.1999999999903,1017.8000000000064,MUTE,2012.0999999999947,867.9000000000028
2881,BATCH,NOW,-482.0,3363.0,MUTE,-432.0,3313.0,MUTE,1268.3999999999987,1612.6000000000015,BATCH,1863.1999999999903,1017.8000000000064,BATCH,2013.0999999999947,867.9000000000028
2882,BATCH,NOW,-482.5,3364.5,MUTE,-432.5,3314.5,BATCH,1269.3999999999987,1612.6000000000015,BATCH,1864.1999999999903,1017.8000000000064,BATCH,2014.0999999999947,867.9000000000028
2883,BATCH,NOW,-483.0,3366.0,MUTE,-433.0,3316.0,BATCH,1270.3999999999987,1612.6000000000015,BATCH,1865.1999999999903,1017.8000000000064,BATCH,2015.0999999999947,867.9000000000028
2884,MUTE,NOW,-484.0,3368.0,MUTE,-432.0,3316.0,MUTE,1271.3999999999987,1612.6000000000015,MUTE,1866.1999999999903,1017.8000000000064,MUTE,2016.0999999999947,867.9000000000028
2885,MUTE,NOW,-485.0,3370.0,MUTE,-431.0,3316.0,MUTE,1272.3999999999987,1612.6000000000015,MUTE,1867.1999999999903,1017.8000000000064,MUTE,2017.0999999999947,867.9000000000028
2886,MUTE,NOW,-486.0,3372.0,MUTE,-430.0,3316.0,BATCH,1272.1999999999987,1613.8000000000015,BATCH,1866.9999999999902,1019.0000000000065,BATCH,2016.8999999999946,869.1000000000029
2887,BATCH,NOW,-486.5,3373.5,MUTE,-430.5,3317.5,NOW,1271.6999999999987,1615.3000000000015,NOW,1866.4999999999902,1020.5000000000065,NOW,2016.3999999999946,870.6000000000029
2888,BATCH,NOW,-487.0,3375.0,MUTE,-431.0,3319.0,MUTE,1271.1999999999987,1616.8000000000015,BATCH,1867.4999999999902,1020.5000000000065,MUTE,2015.8999999999946,872.1000000000029
2889,MUTE,NOW,-488.0,3377.0,MUTE,-430.0,3319.0,MUTE,1272.1999999999987,1616.8000000000015,MUTE,1868.4999999999902,1020.5000000000065,MUTE,2016.8999999999946,872.1000000000029
2890,NOW,NOW,-487.0,3377.0,MUTE,-431.0,3321.0,NOW,1273.1999999999987,1616.8000000000015,NOW,1869.4999999999902,1020.5000000000065,NOW,2017.8999999999946,872.1000000000029
2891,MUTE,NOW,-488.0,3379.0,MUTE,-430.0,3321.0,MUTE,1274.1999999999987,1616.8000000000015,MUTE,1870.4999999999902,1020.5000000000065,MUTE,2018.8999999999946,872.1000000000029
2892,BATCH,NOW,-488.5,3380.5,MUTE,-430.5,3322.5,MUTE,1273.6999999999987,1618.3000000000015,BATCH,1871.4999999999902,1020.5000000000065,BATCH,2019.8999999999946,872.1000000000029
2893,MUTE,NOW,-489.5,3382.5,MUTE,-429.5,3322.5,MUTE,1274.6999999999987,1618.3000000000015,MUTE,1872.4999999999902,1020.5000000000065,MUTE,2020.8999999999946,872.1000000000029
2894,NOW,NOW,-488.5,3382.5,MUTE,-430.5,3324.5,BATCH,1274.6999999999987,1619.3000000000015,NOW,1873.4999999999902,1020.5000000000065,NOW,2021.8999999999946,872.1000000000029
2895,MUTE,NOW,-489.5,3384.5,MUTE,-429.5,3324.5,MUTE,1275.6999999999987,1619.3000000000015,MUTE,1874.4999999999902,1020.5000000000065,MUTE,2022.8999999999946,872.1000000000029
2896,MUTE,NOW,-490.5,3386.5,MUTE,-428.5,3324.5,MUTE,1276.6999999999987,1619.3000000000015,MUTE,1875.4999999999902,1020.5000000000065,MUTE,2023.8999999999946,872.1000000000029
2897,NOW,NOW,-489.5,3386.5,MUTE,-429.5,3326.5,BATCH,1276.6999999999987,1620.3000000000015,NOW,1876.4999999999902,1020.5000000000065,BATCH,2023.8999999999946,873.1000000000029
2898,BATCH,NOW,-490.0,3388.0,MUTE,-430.0,3328.0,MUTE,1276.1999999999987,1621.8000000000015,BATCH,1877.4999999999902,1020.5000000000065,BATCH,2024.8999999999946,873.1000000000029
2899,NOW,NOW,-489.0,3388.0,MUTE,-431.0,3330.0,BATCH,1276.1999999999987,1622.8000000000015,NOW,1878.4999999999902,1020.5000000000065,NOW,2025.8999999999946,873.1000000000029
2900,BATCH,NOW,-489.5,3389.5,MUTE,-431.5,3331.5,MUTE,1275.6999999999987,1624.3000000000015,BATCH,1879.4999999999902,1020.5000000000065,BATCH,2026.8999999999946,873.1000000000029
2901,MUTE,NOW,-490.5,3391.5,MUTE,-430.5,3331.5,MUTE,1276.6999999999987,1624.3000000000015,MUTE,1880.4999999999902,1020.5000000000065,MUTE,2027.8999999999946,873.1000000000029
2902,MUTE,NOW,-491.5,3393.5,MUTE,-429.5,3331.5,MUTE,1277.6999999999987,1624.3000000000015,MUTE,1881.4999999999902,1020.5000000000065,MUTE,2028.8999999999946,873.1000000000029
2903,NOW,NOW,-490.5,3393.5,MUTE,-430.5,3333.5,NOW,1278.6999999999987,1624.3000000000015,NOW,1882.4999999999902,1020.5000000000065,NOW,2029.8999999999946,873.1000000000029
2904,BATCH,NOW,-491.0,3395.0,MUTE,-431.0,3335.0,BATCH,1279.6999999999987,1624.3000000000015,BATCH,1883.4999999999902,1020.5000000000065,BATCH,2030.8999999999946,873.1000000000029
2905,MUTE,NOW,-492.0,3397.0,MUTE,-430.0,3335.0,MUTE,1280.6999999999987,1624.3000000000015,BATCH,1883.2999999999902,1021.7000000000065,MUTE,2031.8999999999946,873.1000000000029
2906,BATCH,NOW,-492.5,3398.5,MUTE,-430.5,3336.5,MUTE,1280.1999999999987,1625.8000000000015,MUTE,1882.7999999999902,1023.2000000000065,MUTE,2031.3999999999946,874.6000000000029
2907,BATCH,NOW,-493.0,3400.0,MUTE,-431.0,3338.0,MUTE,1279.6999999999987,1627.3000000000015,BATCH,1883.7999999999902,1023.2000000000065,MUTE,2030.8999999999946,876.1000000000029
2908,MUTE,NOW,-494.0,3402.0,MUTE,-430.0,3338.0,MUTE,1280.6999999999987,1627.3000000000015,MUTE,1884.7999999999902,1023.2000000000065,MUTE,2031.8999999999946,876.1000000000029
2909,MUTE,NOW,-495.0,3404.0,MUTE,-429.0,3338.0,MUTE,1281.6999999999987,1627.3000000000015,MUTE,1885.7999999999902,1023.2000000000065,MUTE,2032.8999999999946,876.1000000000029
2910,NOW,NOW,-494.0,3404.0,MUTE,-430.0,3340.0,BATCH,1281.6999999999987,1628.3000000000015,BATCH,1885.7999999999902,1024.2000000000066,BATCH,2032.8999999999946,877.1000000000029
2911,BATCH,NOW,-494.5,3405.5,MUTE,-430.5,3341.5,BATCH,1282.6999999999987,1628.3000000000015,BATCH,1886.7999999999902,1024.2000000000066,BATCH,2033.8999999999946,877.1000000000029
2912,BATCH,NOW,-495.0,3407.0,MUTE,-431.0,3343.0,BATCH,1283.6999999999987,1628.3000000000015,NOW,1886.2999999999902,1025.7000000000066,NOW,2033.3999999999946,878.6000000000029
2913,MUTE,NOW,-496.0,3409.0,MUTE,-430.0,3343.0,MUTE,1284.6999999999987,1628.3000000000015,MUTE,1887.2999999999902,1025.7000000000066,MUTE,2034.3999999999946,878.6000000000029
2914,MUTE,NOW,-497.0,3411.0,MUTE,-429.0,3343.0,MUTE,1285.6999999999987,1628.3000000000015,MUTE,1888.2999999999902,1025.7000000000066,MUTE,2035.3999999999946,878.6000000000029
2915,MUTE,NOW,-498.0,3413.0,MUTE,-428.0,3343.0,MUTE,1286.6999999999987,1628.3000000000015,MUTE,1889.2999999999902,1025.7000000000066,MUTE,2036.3999999999946,878.6000000000029
2916,BATCH,NOW,-498.5,3414.5,MUTE,-428.5,3344.5,BATCH,1287.6999999999987,1628.3000000000015,BATCH,1890.2999999999902,1025.7000000000066,BATCH,2037.3999999999946,878.6000000000029
2917,MUTE,NOW,-499.5,3416.5,MUTE,-427.5,3344.5,MUTE,1288.6999999999987,1628.3000000000015,MUTE,1891.2999999999902,1025.7000000000066,MUTE,2038.3999999999946,878.6000000000029
2918,MUTE,NOW,-500.5,3418.5,MUTE,-426.5,3344.5,MUTE,1289.6999999999987,1628.3000000000015,MUTE,1892.2999999999902,1025.7000000000066,MUTE,2039.3999999999946,878.6000000000029
2919,MUTE,NOW,-501.5,3420.5,MUTE,-425.5,3344.5,MUTE,1290.6999999999987,1628.3000000000015,BATCH,1892.0999999999901,1026.9000000000067,BATCH,2039.1999999999946,879.8000000000029
2920,MUTE,NOW,-502.5,3422.5,MUTE,-424.5,3344.5,MUTE,1291.6999999999987,1628.3000000000015,MUTE,1893.0999999999901,1026.9000000000067,MUTE,2040.1999999999946,879.8000000000029
2921,NOW,NOW,-501.5,3422.5,MUTE,-425.5,3346.5,NOW,1292.6999999999987,1628.3000000000015,NOW,1894.0999999999901,1026.9000000000067,NOW,2041.1999999999946,879.8000000000029
2922,MUTE,NOW,-502.5,3424.5,MUTE,-424.5,3346.5,MUTE,1293.6999999999987,1628.3000000000015,BATCH,1893.89999999999,1028.1000000000067,MUTE,2042.1999999999946,879.8000000000029
2923,MUTE,NOW,-503.5,3426.5,MUTE,-423.5,3346.5,MUTE,1294.6999999999987,1628.3000000000015,MUTE,1894.89999999999,1028.1000000000067,MUTE,2043.1999999999946,879.8000000000029
2924,NOW,NOW,-502.5,3426.5,MUTE,-424.5,3348.5,BATCH,1294.6999999999987,1629.3000000000015,NOW,1895.89999999999,1028.1000000000067,NOW,2044.1999999999946,879.8000000000029
2925,NOW,NOW,-501.5,3426.5,MUTE,-425.5,3350.5,NOW,1295.6999999999987,1629.3000000000015,NOW,1896.89999999999,1028.1000000000067,NOW,2045.1999999999946,879.8000000000029
2926,MUTE,NOW,-502.5,3428.5,MUTE,-424.5,3350.5,MUTE,1296.6999999999987,1629.3000000000015,BATCH,1896.69999999999,1029.3000000000068,BATCH,2044.9999999999945,881.000000000003
2927,NOW,NOW,-501.5,3428.5,MUTE,-425.5,3352.5,NOW,1297.6999999999987,1629.3000000000015,NOW,1897.69999999999,1029.3000000000068,NOW,2045.9999999999945,881.000000000003
2928,NOW,NOW,-500.5,3428.5,MUTE,-426.5,3354.5,BATCH,1297.6999999999987,1630.3000000000015,BATCH,1897.69999999999,1030.3000000000068,BATCH,2045.9999999999945,882.000000000003
2929,BATCH,NOW,-501.0,3430.0,MUTE,-427.0,3356.0,MUTE,1297.1999999999987,1631.8000000000015,BATCH,1898.69999999999,1030.3000000000068,BATCH,2046.9999999999945,882.000000000003
2930,BATCH,NOW,-501.5,3431.5,MUTE,-427.5,3357.5,BATCH,1298.1999999999987,1631.8000000000015,NOW,1898.19999999999,1031.8000000000068,BATCH,2047.9999999999945,882.000000000003
2931,MUTE,NOW,-502.5,3433.5,MUTE,-426.5,3357.5,BATCH,1297.9999999999986,1633.0000000000016,BATCH,1897.99999999999,1033.0000000000068,MUTE,2048.9999999999945,882.000000000003
2932,NOW,NOW,-501.5,3433.5,MUTE,-427.5,3359.5,MUTE,1296.9999999999986,1635.0000000000016,BATCH,1897.99999999999,1034.0000000000068,BATCH,2048.9999999999945,883.000000000003
2933,MUTE,NOW,-502.5,3435.5,MUTE,-426.5,3359.5,MUTE,1297.9999999999986,1635.0000000000016,BATCH,1897.79999999999,1035.2000000000069,BATCH,2048.7999999999947,884.200000000003
2934,BATCH,NOW,-503.0,3437.0,MUTE,-427.0,3361.0,MUTE,1297.4999999999986,1636.5000000000016,NOW,1897.29999999999,1036.7000000000069,BATCH,2049.7999999999947,884.200000000003
2935,NOW,NOW,-502.0,3437.0,MUTE,-428.0,3363.0,NOW,1298.4999999999986,1636.5000000000016,NOW,1898.29999999999,1036.7000000000069,NOW,2050.7999999999947,884.200000000003
2936,BATCH,NOW,-502.5,3438.5,MUTE,-428.5,3364.5,MUTE,1297.9999999999986,1638.0000000000016,BATCH,1899.29999999999,1036.7000000000069,BATCH,2051.7999999999947,884.200000000003
2937,NOW,NOW,-501.5,3438.5,MUTE,-429.5,3366.5,NOW,1298.9999999999986,1638.0000000000016,NOW,1900.29999999999,1036.7000000000069,NOW,2052.7999999999947,884.200000000003
2938,BATCH,NOW,-502.0,3440.0,MUTE,-430.0,3368.0,MUTE,1298.4999999999986,1639.5000000000016,BATCH,1901.29999999999,1036.7000000000069,BATCH,2053.7999999999947,884.200000000003
2939,MUTE,NOW,-503.0,3442.0,MUTE,-429.0,3368.0,MUTE,1299.4999999999986,1639.5000000000016,MUTE,1902.29999999999,1036.7000000000069,MUTE,2054.7999999999947,884.200000000003
2940,MUTE,NOW,-504.0,3444.0,MUTE,-428.0,3368.0,MUTE,1300.4999999999986,1639.5000000000016,MUTE,1903.29999999999,1036.7000000000069,MUTE,2055.7999999999947,884.200000000003
2941,BATCH,NOW,-504.5,3445.5,MUTE,-428.5,3369.5,BATCH,1301.4999999999986,1639.5000000000016,NOW,1902.79999999999,1038.2000000000069,BATCH,2056.7999999999947,884.200000000003
2942,NOW,NOW,-503.5,3445.5,MUTE,-429.5,3371.5,NOW,1302.4999999999986,1639.5000000000016,NOW,1903.79999999999,1038.2000000000069,BATCH,2056.7999999999947,885.200000000003
2943,MUTE,NOW,-504.5,3447.5,MUTE,-428.5,3371.5,MUTE,1303.4999999999986,1639.5000000000016,MUTE,1904.79999999999,1038.2000000000069,MUTE,2057.7999999999947,885.200000000003
2944,MUTE,NOW,-505.5,3449.5,MUTE,-427.5,3371.5,MUTE,1304.4999999999986,1639.5000000000016,BATCH,1904.59999999999,1039.400000000007,MUTE,2058.7999999999947,885.200000000003
2945,NOW,NOW,-504.5,3449.5,MUTE,-428.5,3373.5,BATCH,1304.4999999999986,1640.5000000000016,NOW,1905.59999999999,1039.400000000007,NOW,2059.7999999999947,885.200000000003
2946,NOW,NOW,-503.5,3449.5,MUTE,-429.5,3375.5,MUTE,1303.4999999999986,1642.5000000000016,BATCH,1905.59999999999,1040.400000000007,NOW,2060.7999999999947,885.200000000003
2947,NOW,NOW,-502.5,3449.5,MUTE,-430.5,3377.5,BATCH,1303.4999999999986,1643.5000000000016,NOW,1906.59999999999,1040.400000000007,BATCH,2060.7999999999947,886.200000000003
2948,BATCH,NOW,-503.0,3451.0,MUTE,-431.0,3379.0,MUTE,1302.9999999999986,1645.0000000000016,BATCH,1907.59999999999,1040.400000000007,BATCH,2061.7999999999947,886.200000000003
2949,MUTE,NOW,-504.0,3453.0,MUTE,-430.0,3379.0,MUTE,1303.9999999999986,1645.0000000000016,BATCH,1907.3999999999899,1041.600000000007,MUTE,2062.7999999999947,886.200000000003
2950,BATCH,NOW,-504.5,3454.5,MUTE,-430.5,3380.5,BATCH,1304.9999999999986,1645.0000000000016,NOW,1906.8999999999899,1043.100000000007,BATCH,2063.7999999999947,886.200000000003
2951,NOW,NOW,-503.5,3454.5,MUTE,-431.5,3382.5,NOW,1305.9999999999986,1645.0000000000016,NOW,1907.8999999999899,1043.100000000007,NOW,2064.7999999999947,886.200000000003
2952,BATCH,NOW,-504.0,3456.0,MUTE,-432.0,3384.0,BATCH,1306.9999999999986,1645.0000000000016,BATCH,1908.8999999999899,1043.100000000007,BATCH,2065.7999999999947,886.200000000003
